slope,elevation,aspect_deg,historical_density,dist_to_road_m,dist_to_drainage_m,geology_weathering,rain_1h,rain_6h,rain_24h,rain_72h,forecast_rain_24h,soil_moisture_0_7,soil_moisture_7_28,soil_moisture_28_100,humidity,temperature,population,road_criticality,target_risk_score,risk_class,data_source
12.16,1528.3,7.8,2,591.3,497.0,3.0,3.1,17.3,53.0,202.5,39.75,0.208,0.322,0.277,68.0,16.1,8500,1.0,2.0,0,LANDSLIDE_OBSERVATION_CATALOG
10.13,966.2,58.1,4,598.8,118.3,4.0,14.5,62.2,195.9,456.5,146.93,0.391,0.52,0.399,89.4,19.7,8500,1.0,5.6,0,LANDSLIDE_OBSERVATION_CATALOG
4.86,20.0,215.6,0,325.4,466.3,3.0,5.7,5.7,21.3,21.3,15.98,0.167,0.177,0.19,63.2,25.9,8500,1.0,0.5,0,LANDSLIDE_OBSERVATION_CATALOG
25.0,1027.3,236.0,0,838.2,105.0,3.0,2.0,2.0,2.0,60.0,1.5,0.143,0.208,0.209,60.3,19.3,8500,1.0,0.5,0,LANDSLIDE_OBSERVATION_CATALOG
30.58,1496.0,154.0,4,315.2,512.8,3.0,15.4,64.7,196.2,378.3,147.15,0.391,0.463,0.362,89.4,16.3,8500,1.0,11.2,0,LANDSLIDE_OBSERVATION_CATALOG
25.93,412.0,310.2,4,190.8,247.2,3.0,6.4,30.9,69.4,119.6,52.05,0.229,0.256,0.237,70.4,23.3,8500,2.0,3.5,0,LANDSLIDE_OBSERVATION_CATALOG
23.09,1812.8,311.3,2,21.3,156.6,3.5,55.8,149.8,435.7,835.2,326.77,0.55,0.52,0.48,99.0,14.2,15000,3.0,40.9,1,LANDSLIDE_OBSERVATION_CATALOG
17.16,2565.9,337.4,2,108.8,1009.2,3.5,37.6,125.0,294.4,577.6,220.8,0.517,0.52,0.457,99.0,9.3,8500,2.0,11.8,0,LANDSLIDE_OBSERVATION_CATALOG
38.15,1609.1,354.8,2,91.3,235.2,3.0,3.9,21.6,61.1,112.1,45.83,0.218,0.25,0.234,69.2,15.5,8500,2.0,3.2,0,LANDSLIDE_OBSERVATION_CATALOG
7.52,227.0,126.3,1,144.3,11.8,4.0,9.4,38.3,73.2,149.8,54.9,0.234,0.28,0.252,71.0,24.5,8500,2.0,1.2,0,LANDSLIDE_OBSERVATION_CATALOG
35.67,1791.6,293.4,1,195.3,300.0,3.0,7.1,15.5,28.2,73.5,21.15,0.176,0.219,0.215,64.2,14.4,8500,2.0,1.4,0,LANDSLIDE_OBSERVATION_CATALOG
33.96,2663.3,85.6,1,373.1,342.4,3.0,30.2,91.5,316.9,807.5,237.67,0.546,0.52,0.48,99.0,8.7,8500,1.0,24.2,0,LANDSLIDE_OBSERVATION_CATALOG
2.3,1061.8,109.4,2,5.0,73.8,3.0,44.3,134.3,279.0,681.7,209.25,0.497,0.52,0.48,99.0,19.1,15000,3.0,7.3,0,LANDSLIDE_OBSERVATION_CATALOG
32.97,1551.1,74.4,3,192.6,433.3,3.0,30.5,126.4,228.1,511.3,171.07,0.432,0.52,0.425,94.2,15.9,8500,2.0,17.8,0,LANDSLIDE_OBSERVATION_CATALOG
38.47,2321.1,72.7,6,614.5,53.1,3.0,29.5,98.7,276.0,584.3,207.0,0.493,0.52,0.46,99.0,10.9,8500,1.0,49.0,1,LANDSLIDE_OBSERVATION_CATALOG
7.87,783.8,230.2,0,293.5,303.3,4.0,1.7,1.7,1.7,45.9,1.27,0.142,0.197,0.202,60.3,20.9,8500,1.0,0.4,0,LANDSLIDE_OBSERVATION_CATALOG
5.03,2198.7,146.3,5,60.2,818.6,3.0,37.1,119.6,234.7,396.3,176.02,0.44,0.477,0.37,95.2,11.7,8500,2.0,4.9,0,LANDSLIDE_OBSERVATION_CATALOG
35.02,1855.0,153.5,2,472.6,281.7,3.5,4.9,16.5,30.1,50.1,22.58,0.179,0.2,0.204,64.5,13.9,8500,1.0,2.2,0,LANDSLIDE_OBSERVATION_CATALOG
2.09,828.5,153.2,1,92.0,113.5,3.0,6.9,16.7,45.5,47.4,34.12,0.198,0.198,0.203,66.8,20.6,8500,2.0,0.8,0,LANDSLIDE_OBSERVATION_CATALOG
1.91,20.0,300.3,0,116.3,302.0,3.5,10.3,47.0,102.4,293.7,76.8,0.271,0.395,0.321,75.4,25.9,8500,2.0,1.4,0,LANDSLIDE_OBSERVATION_CATALOG
6.32,844.7,291.4,0,221.9,196.1,3.0,11.8,39.1,123.5,320.7,92.62,0.298,0.417,0.334,78.5,20.5,8500,2.0,1.1,0,LANDSLIDE_OBSERVATION_CATALOG
57.42,1398.5,90.4,6,687.5,128.6,3.0,12.0,49.9,114.1,168.3,85.57,0.286,0.295,0.261,77.1,16.9,8500,1.0,17.9,0,LANDSLIDE_OBSERVATION_CATALOG
6.45,318.7,75.1,0,405.4,191.9,4.0,4.2,13.9,26.0,26.0,19.5,0.173,0.181,0.192,63.9,23.9,8500,1.0,0.4,0,LANDSLIDE_OBSERVATION_CATALOG
7.49,201.0,315.1,0,12.1,6.6,3.0,13.7,58.5,76.0,139.6,57.0,0.237,0.272,0.247,71.4,24.7,15000,3.0,1.1,0,LANDSLIDE_OBSERVATION_CATALOG
22.15,1315.6,12.5,0,997.2,673.2,3.0,19.0,60.5,161.8,320.8,121.35,0.347,0.417,0.334,84.3,17.4,8500,1.0,2.3,0,LANDSLIDE_OBSERVATION_CATALOG
25.57,1385.5,162.0,2,267.0,336.7,3.5,4.8,27.3,76.4,165.3,57.3,0.238,0.292,0.259,71.5,17.0,8500,1.0,3.4,0,LANDSLIDE_OBSERVATION_CATALOG
30.9,3121.9,194.2,0,130.3,2411.9,4.0,19.1,64.5,185.4,454.3,139.05,0.377,0.52,0.398,87.8,5.7,8500,2.0,9.0,0,LANDSLIDE_OBSERVATION_CATALOG
38.62,1335.7,97.8,6,468.3,565.7,3.0,26.0,84.3,212.3,424.1,159.23,0.412,0.499,0.384,91.8,17.3,8500,1.0,28.0,1,LANDSLIDE_OBSERVATION_CATALOG
29.94,2992.6,262.6,3,843.0,8.1,3.0,12.4,47.4,152.1,280.7,114.07,0.335,0.385,0.315,82.8,6.5,8500,1.0,6.3,0,LANDSLIDE_OBSERVATION_CATALOG
11.67,586.0,304.7,2,74.1,2490.0,3.0,19.0,66.2,228.8,461.1,171.6,0.433,0.52,0.401,94.3,22.2,8500,2.0,3.5,0,LANDSLIDE_OBSERVATION_CATALOG
27.24,293.8,44.6,2,570.0,1102.2,3.5,46.4,123.7,380.4,861.2,285.3,0.55,0.52,0.48,99.0,24.1,8500,1.0,52.0,2,LANDSLIDE_OBSERVATION_CATALOG
24.16,703.8,41.9,3,508.1,201.6,3.0,7.5,34.1,74.6,119.6,55.95,0.235,0.256,0.237,71.2,21.4,8500,1.0,2.9,0,LANDSLIDE_OBSERVATION_CATALOG
8.27,1623.6,60.3,0,1546.7,73.1,3.0,11.2,38.5,99.0,189.9,74.25,0.267,0.312,0.271,74.8,15.4,8500,1.0,0.7,0,LANDSLIDE_OBSERVATION_CATALOG
0.76,1956.1,210.6,1,180.4,1610.9,4.0,5.6,15.8,59.0,132.8,44.25,0.216,0.266,0.244,68.8,13.3,8500,2.0,0.8,0,LANDSLIDE_OBSERVATION_CATALOG
24.23,1391.3,134.2,0,50.4,1239.2,3.0,26.4,93.3,285.3,589.3,213.98,0.505,0.52,0.463,99.0,17.0,15000,3.0,7.7,0,LANDSLIDE_OBSERVATION_CATALOG
7.93,2478.2,169.2,1,627.2,189.4,3.0,47.0,142.1,450.3,901.8,337.73,0.55,0.52,0.48,99.0,9.9,8500,1.0,11.8,0,LANDSLIDE_OBSERVATION_CATALOG
0.0,1324.3,312.4,1,145.7,64.8,3.0,20.2,83.3,120.8,268.4,90.6,0.295,0.375,0.309,78.1,17.4,8500,2.0,0.7,0,LANDSLIDE_OBSERVATION_CATALOG
7.95,2328.3,244.2,0,306.6,419.4,4.0,6.4,39.5,110.1,233.9,82.57,0.281,0.347,0.292,76.5,10.9,8500,1.0,1.1,0,LANDSLIDE_OBSERVATION_CATALOG
30.67,1842.4,194.6,4,362.3,2017.8,3.0,5.9,34.0,79.5,166.7,59.62,0.242,0.293,0.26,71.9,14.0,8500,1.0,4.2,0,LANDSLIDE_OBSERVATION_CATALOG
7.97,1623.1,15.7,0,52.1,34.9,4.0,15.3,35.9,60.1,146.7,45.08,0.217,0.277,0.25,69.0,15.4,15000,3.0,0.9,0,LANDSLIDE_OBSERVATION_CATALOG
29.45,1339.5,22.5,0,653.9,571.9,3.0,8.0,48.7,99.7,182.8,74.78,0.268,0.306,0.268,75.0,17.3,8500,1.0,1.4,0,LANDSLIDE_OBSERVATION_CATALOG
29.03,990.1,173.4,3,210.1,744.7,3.0,4.5,16.3,31.4,71.9,23.55,0.18,0.218,0.215,64.7,19.6,8500,2.0,2.0,0,LANDSLIDE_OBSERVATION_CATALOG
10.52,1214.8,14.1,1,252.8,296.3,3.0,42.8,134.7,384.6,729.9,288.45,0.55,0.52,0.48,99.0,18.1,8500,1.0,10.2,0,LANDSLIDE_OBSERVATION_CATALOG
18.09,1906.2,225.2,4,154.3,208.1,3.5,13.0,13.0,115.8,201.5,86.85,0.288,0.321,0.277,77.4,13.6,8500,2.0,4.1,0,LANDSLIDE_OBSERVATION_CATALOG
25.0,1567.8,249.4,5,2449.7,1429.8,3.0,22.3,81.7,284.3,591.2,213.23,0.504,0.52,0.464,99.0,15.8,8500,1.0,30.5,1,LANDSLIDE_OBSERVATION_CATALOG
6.44,1603.4,55.6,3,1932.0,49.6,3.0,30.6,105.3,252.5,482.8,189.38,0.463,0.52,0.412,97.9,15.6,8500,1.0,5.2,0,LANDSLIDE_OBSERVATION_CATALOG
7.08,1193.1,288.5,1,533.6,954.4,3.0,10.1,10.1,10.1,10.1,7.57,0.153,0.168,0.185,61.5,18.2,8500,1.0,0.3,0,LANDSLIDE_OBSERVATION_CATALOG
23.76,597.7,353.8,0,30.8,300.0,4.0,25.0,121.2,345.8,732.2,259.35,0.55,0.52,0.48,99.0,22.1,15000,3.0,15.8,0,LANDSLIDE_OBSERVATION_CATALOG
26.11,368.3,123.4,0,483.4,54.6,3.0,6.6,25.9,70.4,164.8,52.8,0.23,0.292,0.259,70.6,23.6,8500,1.0,1.9,0,LANDSLIDE_OBSERVATION_CATALOG
25.0,2013.4,75.3,1,624.3,371.4,3.0,17.9,51.6,130.2,299.9,97.65,0.307,0.4,0.324,79.5,12.9,8500,1.0,1.4,0,LANDSLIDE_OBSERVATION_CATALOG
8.83,1352.4,41.3,1,214.9,94.9,3.0,12.5,30.1,72.3,134.8,54.22,0.233,0.268,0.245,70.8,17.2,8500,2.0,1.0,0,LANDSLIDE_OBSERVATION_CATALOG
22.76,773.7,97.0,2,74.4,167.6,3.0,9.7,49.3,127.2,218.9,95.4,0.303,0.335,0.285,79.1,21.0,8500,2.0,2.9,0,LANDSLIDE_OBSERVATION_CATALOG
25.22,1488.4,38.4,3,401.1,626.0,3.5,15.7,69.3,186.9,372.3,140.18,0.379,0.458,0.359,88.0,16.3,8500,1.0,6.0,0,LANDSLIDE_OBSERVATION_CATALOG
27.01,1434.5,326.9,5,8.4,207.9,3.0,27.2,102.0,244.0,378.2,183.0,0.452,0.463,0.362,96.6,16.7,15000,3.0,24.1,0,LANDSLIDE_OBSERVATION_CATALOG
35.33,1938.5,32.4,2,361.1,331.7,3.0,10.1,27.7,81.5,171.1,61.12,0.244,0.297,0.262,72.2,13.4,8500,1.0,3.7,0,LANDSLIDE_OBSERVATION_CATALOG
27.62,1598.5,205.6,2,103.1,763.3,3.0,6.4,20.2,52.9,139.2,39.67,0.208,0.271,0.247,67.9,15.6,8500,2.0,2.1,0,LANDSLIDE_OBSERVATION_CATALOG
44.01,1464.8,43.7,3,27.4,19.0,3.0,10.1,42.7,103.0,233.8,77.25,0.272,0.347,0.292,75.5,16.5,15000,3.0,13.0,0,LANDSLIDE_OBSERVATION_CATALOG
18.03,1541.3,137.4,1,238.1,2187.3,3.0,30.1,86.8,258.5,536.1,193.88,0.471,0.52,0.437,98.8,16.0,8500,2.0,7.0,0,LANDSLIDE_OBSERVATION_CATALOG
32.58,2171.3,156.8,5,131.1,1095.6,3.0,47.6,128.4,333.1,708.2,249.83,0.55,0.52,0.48,99.0,11.9,8500,2.0,50.4,1,LANDSLIDE_OBSERVATION_CATALOG
0.0,20.0,159.4,1,967.4,1707.2,3.0,11.0,32.3,51.1,137.9,38.33,0.205,0.27,0.246,67.7,25.9,8500,1.0,0.9,0,LANDSLIDE_OBSERVATION_CATALOG
8.09,20.0,27.0,2,770.7,318.5,3.0,14.1,50.8,115.2,250.0,86.4,0.287,0.36,0.3,77.3,25.9,8500,1.0,1.7,0,LANDSLIDE_OBSERVATION_CATALOG
34.55,1019.4,68.3,4,465.1,1030.0,4.0,47.1,203.9,370.9,739.6,278.17,0.55,0.52,0.48,99.0,19.4,8500,1.0,60.4,2,LANDSLIDE_OBSERVATION_CATALOG
25.0,3380.9,348.4,3,89.7,653.2,3.0,21.0,94.0,293.7,544.1,220.27,0.516,0.52,0.441,99.0,5.0,8500,2.0,14.8,0,LANDSLIDE_OBSERVATION_CATALOG
9.41,1108.3,264.4,1,292.8,67.9,3.0,14.9,53.1,190.0,401.6,142.5,0.383,0.481,0.373,88.5,18.8,8500,1.0,2.1,0,LANDSLIDE_OBSERVATION_CATALOG
25.35,2402.5,55.9,0,382.8,300.0,3.0,19.7,39.7,100.6,191.7,75.45,0.269,0.313,0.272,75.1,10.4,8500,1.0,2.0,0,LANDSLIDE_OBSERVATION_CATALOG
18.96,2014.4,67.2,3,23.9,300.0,3.0,18.4,53.1,164.2,329.6,123.15,0.35,0.424,0.338,84.6,12.9,15000,3.0,5.2,0,LANDSLIDE_OBSERVATION_CATALOG
16.44,2009.3,200.8,1,1052.5,528.0,3.0,4.0,9.0,20.2,37.4,15.15,0.166,0.19,0.198,63.0,12.9,8500,1.0,1.1,0,LANDSLIDE_OBSERVATION_CATALOG
24.73,1200.0,338.3,1,1294.6,184.2,4.0,0.5,7.2,45.8,94.2,34.35,0.199,0.235,0.225,66.9,18.2,8500,1.0,1.7,0,LANDSLIDE_OBSERVATION_CATALOG
21.81,1244.3,275.3,1,349.6,147.0,3.0,15.3,39.5,137.1,349.6,102.82,0.315,0.44,0.348,80.6,17.9,8500,1.0,3.4,0,LANDSLIDE_OBSERVATION_CATALOG
25.0,637.7,138.5,2,498.4,46.9,3.0,22.8,55.2,74.3,187.4,55.72,0.235,0.31,0.27,71.1,21.9,8500,1.0,1.5,0,LANDSLIDE_OBSERVATION_CATALOG
13.63,557.8,67.9,2,371.0,144.7,3.5,21.0,61.5,198.4,450.7,148.8,0.394,0.52,0.396,89.8,22.4,8500,1.0,7.6,0,LANDSLIDE_OBSERVATION_CATALOG
10.32,510.8,120.7,0,582.7,929.1,3.5,19.1,53.7,152.9,289.0,114.68,0.336,0.391,0.319,82.9,22.7,8500,1.0,1.4,0,LANDSLIDE_OBSERVATION_CATALOG
13.42,2833.1,194.6,1,373.4,170.5,3.5,9.6,17.3,67.8,123.9,50.85,0.227,0.259,0.239,70.2,7.6,8500,1.0,1.5,0,LANDSLIDE_OBSERVATION_CATALOG
40.6,611.6,76.2,3,231.4,1047.0,3.0,42.8,177.0,564.2,1036.6,423.15,0.55,0.52,0.48,99.0,22.0,8500,2.0,96.8,3,LANDSLIDE_OBSERVATION_CATALOG
17.25,1326.9,6.2,3,536.9,346.2,3.5,16.7,42.4,113.0,273.1,84.75,0.285,0.378,0.311,77.0,17.4,8500,1.0,3.5,0,LANDSLIDE_OBSERVATION_CATALOG
0.0,20.0,191.3,2,619.8,2068.5,3.0,19.7,51.5,148.2,371.0,111.15,0.33,0.457,0.358,82.2,25.9,8500,1.0,1.8,0,LANDSLIDE_OBSERVATION_CATALOG
34.07,1705.5,344.7,3,355.3,40.7,3.5,21.7,78.9,213.2,381.3,159.9,0.413,0.465,0.363,92.0,14.9,8500,1.0,16.3,0,LANDSLIDE_OBSERVATION_CATALOG
21.42,1290.3,193.8,1,19.3,1619.8,3.5,13.8,60.1,112.8,160.4,84.6,0.284,0.288,0.257,76.9,17.6,15000,3.0,1.6,0,LANDSLIDE_OBSERVATION_CATALOG
25.49,697.0,76.0,1,943.7,43.9,3.0,42.1,142.2,330.5,549.1,247.88,0.55,0.52,0.444,99.0,21.5,8500,1.0,8.3,0,LANDSLIDE_OBSERVATION_CATALOG
33.29,1765.2,216.7,3,898.8,1592.4,3.0,16.9,59.4,167.9,313.6,125.93,0.355,0.411,0.331,85.2,14.5,8500,1.0,4.0,0,LANDSLIDE_OBSERVATION_CATALOG
25.06,1097.0,228.5,3,67.9,1725.7,3.5,57.8,261.1,600.0,1036.8,450.0,0.55,0.52,0.48,99.0,18.9,8500,2.0,65.1,2,LANDSLIDE_OBSERVATION_CATALOG
20.64,1082.0,178.9,1,1105.1,213.8,3.0,2.8,19.0,55.7,116.9,41.78,0.211,0.254,0.236,68.4,19.0,8500,1.0,1.5,0,LANDSLIDE_OBSERVATION_CATALOG
29.01,1666.4,159.8,2,178.6,496.4,3.0,21.9,73.2,176.2,389.4,132.15,0.366,0.472,0.367,86.4,15.2,8500,2.0,4.6,0,LANDSLIDE_OBSERVATION_CATALOG
28.7,1116.3,212.3,1,313.9,1321.8,3.5,17.8,48.4,139.0,234.9,104.25,0.318,0.348,0.293,80.8,18.7,8500,1.0,4.4,0,LANDSLIDE_OBSERVATION_CATALOG
34.2,1257.9,0.1,3,97.0,374.2,3.0,31.8,138.6,442.0,906.9,331.5,0.55,0.52,0.48,99.0,17.8,8500,2.0,63.1,2,LANDSLIDE_OBSERVATION_CATALOG
29.75,346.3,228.5,3,233.9,3946.9,3.0,33.2,93.5,279.8,687.8,209.85,0.498,0.52,0.48,99.0,23.7,8500,2.0,22.7,0,LANDSLIDE_OBSERVATION_CATALOG
11.87,2284.0,318.8,1,425.5,2562.1,3.0,20.2,90.1,271.3,436.8,203.48,0.487,0.509,0.39,99.0,11.2,8500,1.0,5.1,0,LANDSLIDE_OBSERVATION_CATALOG
31.6,2167.6,342.1,6,2080.2,548.3,3.0,46.4,191.3,433.1,920.6,324.83,0.55,0.52,0.48,99.0,11.9,8500,1.0,80.5,3,LANDSLIDE_OBSERVATION_CATALOG
26.15,2982.2,150.7,2,685.0,1076.2,3.0,12.2,53.0,173.7,374.4,130.27,0.362,0.46,0.36,86.1,6.6,8500,1.0,8.1,0,LANDSLIDE_OBSERVATION_CATALOG
5.0,1714.2,219.6,2,347.4,855.0,3.0,16.6,67.7,169.2,395.4,126.9,0.357,0.476,0.37,85.4,14.9,8500,1.0,1.9,0,LANDSLIDE_OBSERVATION_CATALOG
35.26,1755.6,285.2,7,153.6,491.7,3.5,52.6,210.4,478.9,1096.7,359.17,0.55,0.52,0.48,99.0,14.6,8500,2.0,96.4,3,LANDSLIDE_OBSERVATION_CATALOG
22.86,1951.2,284.2,0,27.0,127.7,3.0,6.1,14.9,17.6,30.5,13.2,0.163,0.184,0.195,62.6,13.3,15000,3.0,1.2,0,LANDSLIDE_OBSERVATION_CATALOG
31.61,1709.0,66.7,3,14.9,1298.7,3.0,26.7,104.9,226.1,423.0,169.57,0.429,0.498,0.383,93.9,14.9,15000,3.0,8.7,0,LANDSLIDE_OBSERVATION_CATALOG
27.97,580.5,42.4,1,181.2,627.8,3.0,3.5,8.3,33.9,36.6,25.42,0.183,0.189,0.198,65.1,22.2,8500,2.0,1.6,0,LANDSLIDE_OBSERVATION_CATALOG
13.63,1666.3,125.8,1,1047.6,221.2,3.0,4.9,15.3,60.7,175.4,45.53,0.218,0.3,0.264,69.1,15.2,8500,1.0,1.7,0,LANDSLIDE_OBSERVATION_CATALOG
14.71,1898.8,227.5,0,442.6,297.0,3.5,6.3,21.9,50.6,116.1,37.95,0.205,0.253,0.236,67.6,13.7,8500,1.0,1.1,0,LANDSLIDE_OBSERVATION_CATALOG
25.0,621.2,112.1,0,501.9,22.4,3.0,25.2,77.1,125.6,188.9,94.2,0.301,0.311,0.271,78.8,22.0,8500,1.0,1.1,0,LANDSLIDE_OBSERVATION_CATALOG
7.26,1111.8,230.4,3,138.7,566.9,3.0,18.3,78.4,226.5,458.0,169.88,0.43,0.52,0.4,94.0,18.8,8500,2.0,4.7,0,LANDSLIDE_OBSERVATION_CATALOG
23.76,2782.0,155.7,3,117.6,139.6,3.0,21.1,73.5,149.0,293.2,111.75,0.331,0.395,0.321,82.3,7.9,8500,2.0,4.8,0,LANDSLIDE_OBSERVATION_CATALOG
30.57,1249.8,51.3,2,275.8,190.6,3.0,10.7,34.9,129.9,315.3,97.43,0.306,0.412,0.331,79.5,17.9,8500,1.0,3.9,0,LANDSLIDE_OBSERVATION_CATALOG
0.0,2091.8,207.3,3,1076.0,134.5,3.0,56.7,255.6,600.0,1200.0,450.0,0.55,0.52,0.48,99.0,12.4,8500,1.0,32.6,1,LANDSLIDE_OBSERVATION_CATALOG
6.19,981.1,58.8,3,629.7,27.2,3.5,6.4,25.9,55.0,91.3,41.25,0.21,0.233,0.224,68.2,19.6,8500,1.0,1.5,0,LANDSLIDE_OBSERVATION_CATALOG
37.39,1200.0,160.4,2,1270.4,155.0,3.0,61.0,163.4,370.4,631.3,277.8,0.55,0.52,0.48,99.0,18.2,8500,1.0,48.7,1,LANDSLIDE_OBSERVATION_CATALOG
47.13,1318.6,127.1,3,1160.6,411.6,3.0,17.2,44.8,120.9,178.2,90.68,0.295,0.303,0.266,78.1,17.4,8500,1.0,4.9,0,LANDSLIDE_OBSERVATION_CATALOG
60.01,1076.5,126.7,3,469.6,386.9,3.5,4.9,28.5,72.2,181.0,54.15,0.232,0.305,0.267,70.8,19.0,8500,1.0,15.3,0,LANDSLIDE_OBSERVATION_CATALOG
42.27,541.1,210.4,2,5.0,507.9,3.0,20.8,80.2,211.8,428.3,158.85,0.411,0.503,0.386,91.8,22.5,15000,3.0,12.8,0,LANDSLIDE_OBSERVATION_CATALOG
8.58,2054.9,238.7,1,223.8,935.6,3.0,12.5,57.2,161.7,300.3,121.27,0.347,0.4,0.324,84.3,12.6,8500,2.0,1.5,0,LANDSLIDE_OBSERVATION_CATALOG
4.94,1580.4,200.5,1,80.0,423.2,3.0,41.9,154.5,305.9,537.9,229.42,0.532,0.52,0.438,99.0,15.7,8500,2.0,5.8,0,LANDSLIDE_OBSERVATION_CATALOG
19.84,1001.4,281.9,6,142.3,330.9,3.0,34.6,133.6,392.9,924.6,294.67,0.55,0.52,0.48,99.0,19.5,8500,2.0,47.9,1,LANDSLIDE_OBSERVATION_CATALOG
23.39,20.0,120.8,2,564.5,1430.4,3.5,17.2,54.6,141.9,366.1,106.43,0.322,0.453,0.356,81.3,25.9,8500,1.0,5.3,0,LANDSLIDE_OBSERVATION_CATALOG
25.0,1231.6,276.2,4,468.8,166.4,3.0,1.0,10.3,18.5,63.6,13.88,0.164,0.211,0.211,62.8,18.0,8500,1.0,3.4,0,LANDSLIDE_OBSERVATION_CATALOG
5.55,748.5,73.8,1,766.7,123.5,3.5,38.7,110.2,305.6,613.9,229.2,0.531,0.52,0.475,99.0,21.1,8500,1.0,4.5,0,LANDSLIDE_OBSERVATION_CATALOG
16.57,649.3,43.1,1,108.0,104.5,4.0,11.6,41.3,90.8,159.3,68.1,0.256,0.287,0.256,73.6,21.8,8500,2.0,1.9,0,LANDSLIDE_OBSERVATION_CATALOG
1.76,1348.7,161.0,0,260.9,232.7,3.0,8.2,32.3,62.4,144.0,46.8,0.22,0.275,0.249,69.4,17.2,8500,1.0,0.5,0,LANDSLIDE_OBSERVATION_CATALOG
30.54,1236.7,262.8,3,669.5,1248.5,4.0,18.7,72.2,215.7,362.6,161.77,0.416,0.45,0.354,92.4,18.0,8500,1.0,10.6,0,LANDSLIDE_OBSERVATION_CATALOG
12.75,540.0,118.3,3,190.0,315.9,3.5,10.1,31.9,66.9,170.1,50.18,0.226,0.296,0.262,70.0,22.5,8500,2.0,2.6,0,LANDSLIDE_OBSERVATION_CATALOG
37.54,1337.7,84.1,1,81.9,925.0,3.5,10.3,27.0,89.5,189.3,67.12,0.255,0.311,0.271,73.4,17.3,8500,2.0,4.3,0,LANDSLIDE_OBSERVATION_CATALOG
24.14,741.5,71.8,6,47.0,2575.0,3.0,8.8,39.4,71.1,179.3,53.32,0.231,0.303,0.266,70.7,21.2,15000,3.0,6.9,0,LANDSLIDE_OBSERVATION_CATALOG
55.4,1200.7,269.4,2,28.3,144.2,3.0,7.4,46.1,142.8,269.5,107.1,0.323,0.376,0.309,81.4,18.2,15000,3.0,18.4,0,LANDSLIDE_OBSERVATION_CATALOG
1.65,648.7,107.7,0,43.9,605.3,3.0,15.2,38.9,91.2,230.7,68.4,0.257,0.345,0.291,73.7,21.8,15000,3.0,0.7,0,LANDSLIDE_OBSERVATION_CATALOG
19.24,326.4,310.4,1,356.6,80.1,3.0,21.6,66.2,118.7,212.7,89.03,0.292,0.33,0.282,77.8,23.9,8500,1.0,2.0,0,LANDSLIDE_OBSERVATION_CATALOG
41.2,1183.8,129.8,4,184.8,154.5,3.0,13.7,47.3,85.3,190.8,63.97,0.249,0.313,0.272,72.8,18.3,8500,2.0,6.5,0,LANDSLIDE_OBSERVATION_CATALOG
23.37,1564.1,226.6,3,382.7,216.8,3.0,4.4,13.1,38.5,66.8,28.88,0.189,0.213,0.212,65.8,15.8,8500,1.0,1.8,0,LANDSLIDE_OBSERVATION_CATALOG
24.93,1271.3,104.7,4,28.9,281.2,3.0,17.1,35.5,123.9,281.2,92.93,0.299,0.385,0.315,78.6,17.7,15000,3.0,5.0,0,LANDSLIDE_OBSERVATION_CATALOG
19.05,435.3,312.4,6,281.1,622.3,3.5,26.7,95.6,268.3,528.1,201.23,0.483,0.52,0.433,99.0,23.2,8500,1.0,19.4,0,LANDSLIDE_OBSERVATION_CATALOG
25.37,2070.1,163.6,2,652.3,372.5,3.0,26.2,85.9,180.1,347.2,135.07,0.371,0.438,0.347,87.0,12.5,8500,1.0,3.5,0,LANDSLIDE_OBSERVATION_CATALOG
6.07,2508.0,56.2,2,994.0,398.7,3.0,13.7,65.2,188.5,406.0,141.38,0.381,0.485,0.375,88.3,9.7,8500,1.0,2.6,0,LANDSLIDE_OBSERVATION_CATALOG
7.84,1177.3,230.2,0,533.5,300.0,3.0,4.0,25.5,63.2,84.8,47.4,0.221,0.228,0.221,69.5,18.3,8500,1.0,0.4,0,LANDSLIDE_OBSERVATION_CATALOG
21.12,1166.3,94.7,2,229.4,498.3,3.0,6.7,6.7,6.7,6.7,5.03,0.149,0.165,0.183,61.0,18.4,8500,2.0,0.7,0,LANDSLIDE_OBSERVATION_CATALOG
19.51,283.5,33.8,2,297.1,1574.6,3.0,6.8,33.5,90.0,206.1,67.5,0.255,0.325,0.279,73.5,24.2,8500,1.0,3.1,0,LANDSLIDE_OBSERVATION_CATALOG
13.41,1292.1,39.9,0,491.2,88.6,3.0,4.0,19.0,21.8,23.8,16.35,0.168,0.179,0.191,63.3,17.6,8500,1.0,0.4,0,LANDSLIDE_OBSERVATION_CATALOG
44.4,1174.3,16.1,0,190.1,1159.0,3.0,12.4,63.3,175.2,254.3,131.4,0.364,0.363,0.302,86.3,18.4,8500,2.0,7.6,0,LANDSLIDE_OBSERVATION_CATALOG
25.34,1534.1,211.3,1,28.2,286.4,3.0,3.4,17.6,36.4,36.4,27.3,0.187,0.189,0.197,65.5,16.0,15000,3.0,1.3,0,LANDSLIDE_OBSERVATION_CATALOG
18.57,1686.2,273.3,3,243.7,778.7,3.0,10.7,21.8,90.5,226.3,67.88,0.256,0.341,0.289,73.6,15.0,8500,2.0,5.1,0,LANDSLIDE_OBSERVATION_CATALOG
