record_id,state,district,latitude,longitude,elevation_m,slope_deg,aspect_deg,soil_type,land_cover,distance_to_road_m,distance_to_river_m,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,historical_landslide_count_5km,date,landslide_occurred,data_source,state_encoded,district_encoded,soil_type_encoded,land_cover_encoded
TG-001493,Arunachal Pradesh,Papum Pare,28.59917,96.71983,1926.4,32.94,259.8,Laterite,Agricultural Land,9.7,302.7,5.7,6.9,21.9,41.5,119.2,1,2023-04-02,1,DEMO DATA,0,27,1,0
TG-003977,Arunachal Pradesh,Lower Subansiri,28.14275,94.27999,1768.8,33.36,178.2,Laterite,Sparse Forest,1400.4,653.0,17.1,64.4,192.9,415.9,659.3,1,2016-11-30,0,DEMO DATA,0,22,1,6
TG-000884,Manipur,Ukhrul,25.22473,93.99871,1572.4,0.0,354.6,Laterite,Dense Forest,432.0,113.3,26.7,112.4,267.8,539.5,768.9,1,2023-12-02,0,DEMO DATA,2,40,1,3
TG-008339,Tripura,South Tripura,23.34563,92.05845,622.1,24.72,9.7,Clay Loam,Dense Forest,307.7,232.7,15.6,61.2,107.0,200.4,307.8,1,2015-06-05,0,DEMO DATA,7,36,0,3
TG-008793,Meghalaya,South Garo Hills,25.95115,92.27738,1985.1,40.67,177.5,Clay Loam,Agricultural Land,561.7,1008.4,28.0,80.2,156.6,327.0,533.4,2,2019-02-23,0,DEMO DATA,3,34,0,0
TG-003200,Assam,Karbi Anglong,26.73469,90.17546,217.3,18.78,120.8,Silty Clay,Agricultural Land,829.1,735.1,25.1,91.2,193.3,353.8,446.0,2,2020-04-18,0,DEMO DATA,1,17,5,0
TG-004534,Assam,Dima Hasao,26.48528,92.79658,563.2,20.13,93.8,Sandy Loam,Built-up/Urban,163.5,37.1,38.9,97.6,278.5,613.4,1048.3,3,2017-01-27,0,DEMO DATA,1,7,4,2
TG-003611,Assam,Kamrup,26.42272,91.78498,36.2,25.59,67.1,Laterite,Agricultural Land,1014.6,95.6,2.4,5.7,12.1,93.0,232.9,1,2024-08-20,0,DEMO DATA,1,16,1,0
TG-010067,Mizoram,Saiha,24.42374,92.98268,2333.4,25.52,240.6,Loam,Agricultural Land,76.8,224.9,32.4,91.5,194.9,312.2,637.7,1,2023-10-26,0,DEMO DATA,4,29,2,0
TG-001111,Arunachal Pradesh,West Siang,29.1353,95.9765,2174.7,45.08,234.3,Rocky/Gravelly,Grassland,290.9,572.4,42.6,166.8,460.1,939.1,1865.0,11,2017-09-16,1,DEMO DATA,0,45,3,4
TG-003338,Arunachal Pradesh,Changlang,26.69933,94.29916,1441.5,40.95,32.7,Sandy Loam,Sparse Forest,257.5,465.1,36.4,93.0,186.8,489.5,785.3,2,2015-03-18,0,DEMO DATA,0,3,4,6
TG-010048,Manipur,Tamenglong,24.31468,94.11811,974.5,25.95,321.7,Sandy Loam,Sparse Forest,265.4,1781.4,15.3,59.0,101.6,168.6,192.7,1,2025-09-19,0,DEMO DATA,2,37,4,6
TG-011291,Arunachal Pradesh,Papum Pare,27.73231,92.18779,849.6,41.34,141.1,Rocky/Gravelly,Shrubland,251.4,337.3,23.7,85.6,258.6,562.0,775.5,4,2023-09-03,1,DEMO DATA,0,27,3,5
TG-011452,Mizoram,Kolasib,23.29209,92.26786,1540.4,14.43,350.4,Sandy Loam,Agricultural Land,365.2,569.0,2.8,6.5,8.1,20.9,0.0,3,2016-06-28,0,DEMO DATA,4,20,4,0
TG-000118,Mizoram,Serchhip,23.30184,93.41545,1441.3,49.1,27.1,Silty Clay,Shrubland,684.6,745.3,15.7,58.6,208.4,362.4,430.3,2,2023-02-19,0,DEMO DATA,4,32,5,5
TG-001306,Arunachal Pradesh,West Siang,27.0407,93.76965,614.9,31.92,207.0,Clay Loam,Barren/Rocky,381.1,1305.0,28.7,91.8,254.0,617.8,1158.5,1,2022-04-17,0,DEMO DATA,0,45,0,1
TG-010367,Manipur,Churachandpur,24.02626,93.58563,1876.2,29.83,144.2,Sandy Loam,Sparse Forest,563.5,218.6,18.8,71.4,154.1,266.6,546.9,0,2018-05-12,0,DEMO DATA,2,4,4,6
TG-000805,Nagaland,Tuensang,26.78171,95.03327,1481.6,36.99,56.7,Rocky/Gravelly,Sparse Forest,635.5,62.3,12.9,61.2,150.1,325.2,617.3,1,2022-10-24,0,DEMO DATA,5,39,3,6
TG-007180,Nagaland,Wokha,25.41336,94.35504,1053.5,17.18,343.8,Clay Loam,Sparse Forest,898.0,953.4,1.6,14.4,29.0,98.0,125.6,2,2019-03-02,0,DEMO DATA,5,48,0,6
TG-002661,Meghalaya,East Khasi Hills,25.3624,90.71154,1127.8,51.76,197.4,Laterite,Built-up/Urban,399.3,2003.1,20.1,84.2,222.2,483.7,974.0,3,2021-01-10,1,DEMO DATA,3,9,1,2
TG-003252,Assam,Golaghat,27.63133,90.90179,2026.2,2.09,101.9,Rocky/Gravelly,Sparse Forest,781.2,614.9,4.5,19.8,32.2,0.0,24.4,2,2020-07-18,0,DEMO DATA,1,11,3,6
TG-004041,Arunachal Pradesh,Papum Pare,28.13293,92.87667,2292.1,0.0,269.6,Clay Loam,Agricultural Land,186.1,860.1,10.5,36.9,120.7,180.6,296.4,0,2015-11-16,0,DEMO DATA,0,27,0,0
TG-000394,Manipur,Imphal West,24.99819,93.92297,1427.1,19.84,252.8,Silty Clay,Barren/Rocky,322.5,1505.3,39.3,168.4,372.9,703.4,964.0,4,2023-12-25,0,DEMO DATA,2,14,5,1
TG-011008,Tripura,South Tripura,23.69066,91.83286,20.0,17.03,174.4,Sandy Loam,Grassland,693.2,454.1,11.1,44.6,158.7,297.3,512.1,5,2025-09-17,0,DEMO DATA,7,36,4,4
TG-011979,Nagaland,Kohima,26.44596,93.95662,2347.3,31.27,265.9,Laterite,Agricultural Land,67.1,757.7,6.7,28.2,93.4,189.6,409.7,4,2017-08-18,0,DEMO DATA,5,19,1,0
TG-003673,Tripura,Khowai,24.26999,91.9781,767.8,34.32,105.6,Laterite,Agricultural Land,629.5,709.7,8.9,40.3,97.1,215.9,283.8,1,2023-11-11,0,DEMO DATA,7,18,1,0
TG-001267,Assam,Nagaon,24.44342,93.07973,1721.5,18.78,45.1,Loam,Sparse Forest,457.4,660.4,7.8,13.6,26.4,59.7,82.6,0,2021-01-29,0,DEMO DATA,1,25,2,6
TG-009433,Assam,Dima Hasao,26.94246,90.43381,732.4,7.97,267.7,Loam,Built-up/Urban,373.8,250.4,42.5,177.6,506.5,1062.1,1379.9,1,2020-11-08,0,DEMO DATA,1,7,2,2
TG-009127,Tripura,West Tripura,23.46855,92.22806,1069.9,21.28,68.8,Clay Loam,Grassland,1232.3,292.0,9.8,44.6,111.5,285.9,533.9,1,2025-05-06,0,DEMO DATA,7,47,0,4
TG-011213,Sikkim,North Sikkim,27.06715,88.20767,1428.1,29.58,29.6,Loam,Dense Forest,225.1,408.2,22.6,95.6,254.4,540.8,954.3,3,2023-12-05,1,DEMO DATA,6,26,2,3
TG-008567,Meghalaya,South Garo Hills,25.58329,89.97373,1653.2,28.21,355.3,Rocky/Gravelly,Dense Forest,329.6,2949.3,22.6,84.4,233.7,485.2,743.2,1,2022-12-24,0,DEMO DATA,3,34,3,3
TG-009896,Arunachal Pradesh,West Kameng,29.08476,92.36776,545.0,32.93,322.3,Silty Clay,Sparse Forest,677.4,220.2,4.0,20.1,56.1,124.1,181.7,2,2020-04-17,0,DEMO DATA,0,43,5,6
TG-000938,Assam,Sonitpur,25.49159,91.54936,20.0,31.91,315.2,Laterite,Sparse Forest,914.8,219.6,8.6,31.1,63.0,159.1,237.8,1,2017-06-10,0,DEMO DATA,1,33,1,6
TG-003103,Sikkim,North Sikkim,27.07018,88.78396,1559.3,34.35,104.0,Clay Loam,Grassland,45.8,1770.8,20.8,79.4,189.6,341.7,630.2,1,2016-05-20,0,DEMO DATA,6,26,0,4
TG-006924,Arunachal Pradesh,West Siang,29.32038,92.86687,697.0,25.49,76.0,Loam,Dense Forest,943.7,43.9,42.1,142.2,330.5,549.1,1083.6,1,2018-05-25,0,DEMO DATA,0,45,2,3
TG-004123,Arunachal Pradesh,Changlang,28.8521,97.34381,1338.5,7.31,203.7,Loam,Barren/Rocky,177.2,222.5,60.7,240.6,600.0,1200.0,1788.0,1,2019-03-16,1,DEMO DATA,0,3,2,1
TG-009176,Assam,Nagaon,27.78451,90.41407,1185.8,13.7,253.4,Sandy Loam,Grassland,389.2,902.4,48.0,180.9,401.8,1008.3,1898.7,2,2018-02-18,0,DEMO DATA,1,25,4,4
TG-008120,Tripura,Sepahijala,24.13851,91.28239,1712.4,22.62,113.8,Clay Loam,Sparse Forest,334.5,1160.7,20.0,69.2,155.9,352.3,474.9,1,2017-01-25,0,DEMO DATA,7,31,0,6
TG-000540,Tripura,Sepahijala,24.25296,91.45211,889.5,13.61,23.4,Loam,Agricultural Land,372.4,575.0,17.1,55.9,132.7,245.6,357.8,1,2022-01-25,0,DEMO DATA,7,31,2,0
TG-001398,Arunachal Pradesh,West Kameng,27.06941,92.45474,3300.5,22.75,24.0,Silty Clay,Shrubland,148.2,292.6,2.2,51.5,0.0,0.0,10.0,2,2015-11-27,0,DEMO DATA,0,43,5,5
TG-003480,Meghalaya,Ri Bhoi,25.80704,90.39573,1207.8,20.22,302.1,Laterite,Grassland,509.9,187.5,26.4,77.0,316.0,586.7,1006.4,1,2019-02-19,0,DEMO DATA,3,28,1,4
TG-006354,Meghalaya,West Garo Hills,25.07812,91.57938,1224.3,39.7,333.4,Silty Clay,Sparse Forest,1825.8,5.0,12.8,47.6,133.8,219.5,363.7,1,2022-04-08,0,DEMO DATA,3,42,5,6
TG-009653,Manipur,Churachandpur,24.89058,94.63597,2189.8,9.11,271.9,Sandy Loam,Dense Forest,68.6,1026.9,28.0,105.2,194.8,396.7,822.0,1,2015-02-01,1,DEMO DATA,2,4,4,3
TG-003248,Meghalaya,West Khasi Hills,26.00118,90.31118,2088.2,23.76,201.4,Loam,Agricultural Land,16.9,2467.2,63.0,222.6,468.0,1065.4,1783.9,2,2025-10-19,1,DEMO DATA,3,44,2,0
TG-003223,Assam,Karbi Anglong,27.82005,93.36024,268.8,12.49,292.7,Clay Loam,Grassland,301.2,78.1,5.8,14.2,22.8,63.9,95.5,0,2018-07-19,0,DEMO DATA,1,17,0,4
TG-010186,Meghalaya,East Khasi Hills,25.39073,90.42831,2706.6,8.76,263.8,Clay Loam,Grassland,676.5,1309.7,31.4,112.2,298.2,549.1,938.6,1,2025-12-19,0,DEMO DATA,3,9,0,4
TG-006489,Tripura,Sepahijala,23.43605,92.20242,1091.7,7.55,340.7,Silty Clay,Dense Forest,111.4,505.9,8.0,30.9,90.7,181.5,331.8,1,2023-03-15,0,DEMO DATA,7,31,5,3
TG-009437,Assam,Golaghat,27.66321,90.84097,20.0,30.3,113.1,Silty Clay,Agricultural Land,178.2,195.4,13.7,27.1,67.8,201.0,448.7,2,2021-08-24,0,DEMO DATA,1,11,5,0
TG-000323,Sikkim,North Sikkim,27.80786,88.33664,1291.6,29.34,147.0,Silty Clay,Dense Forest,244.1,245.1,9.1,15.1,32.9,67.4,100.9,0,2022-04-19,0,DEMO DATA,6,26,5,3
TG-003043,Mizoram,Saiha,22.6841,92.26076,1739.3,29.14,187.4,Clay Loam,Sparse Forest,280.6,15.7,27.3,104.4,249.4,531.0,774.9,0,2020-03-11,0,DEMO DATA,4,29,0,6
TG-005942,Manipur,Senapati,24.88262,93.38097,1747.8,34.08,125.6,Silty Clay,Shrubland,73.7,1326.2,18.7,54.1,167.5,237.1,370.5,1,2016-03-24,0,DEMO DATA,2,30,5,5
TG-007445,Nagaland,Mokokchung,26.22371,93.95497,1613.7,26.23,268.2,Loam,Barren/Rocky,1046.9,32.4,14.1,48.7,170.5,485.9,919.1,4,2025-01-20,0,DEMO DATA,5,24,2,1
TG-008624,Mizoram,Serchhip,23.80756,93.17194,1608.9,18.76,133.8,Silty Clay,Grassland,80.7,207.4,34.2,139.1,285.2,669.4,1101.1,3,2016-09-15,0,DEMO DATA,4,32,5,4
TG-009978,Arunachal Pradesh,Changlang,26.72502,95.62479,1482.5,4.73,256.1,Rocky/Gravelly,Agricultural Land,108.0,634.4,14.7,51.5,173.6,433.8,590.5,2,2025-12-29,0,DEMO DATA,0,3,3,0
TG-008960,Assam,Sonitpur,26.01812,92.4982,951.2,0.0,78.7,Rocky/Gravelly,Agricultural Land,211.3,692.7,23.1,81.7,234.3,595.1,1005.6,2,2020-11-04,0,DEMO DATA,1,33,3,0
TG-001520,Sikkim,North Sikkim,27.85712,88.12527,2174.9,36.56,70.4,Clay Loam,Grassland,304.2,254.2,14.5,53.8,131.6,318.3,520.7,2,2020-12-03,0,DEMO DATA,6,26,0,4
TG-005976,Meghalaya,West Garo Hills,25.04989,90.6014,1158.4,38.71,269.6,Clay Loam,Dense Forest,272.9,350.1,2.6,11.0,0.0,28.0,37.8,2,2024-09-05,0,DEMO DATA,3,42,0,3
TG-009665,Manipur,Tamenglong,25.57483,93.8203,986.9,13.2,139.0,Clay Loam,Dense Forest,847.0,250.1,24.2,99.2,187.9,379.8,616.3,0,2023-08-14,0,DEMO DATA,2,37,0,3
TG-003150,Meghalaya,West Khasi Hills,25.85514,91.68943,2129.0,27.42,178.8,Sandy Loam,Dense Forest,689.1,1841.6,8.0,32.2,75.3,164.9,313.4,1,2022-01-18,0,DEMO DATA,3,44,4,3
TG-002472,Assam,Cachar,25.61186,91.03563,661.1,2.55,182.4,Silty Clay,Dense Forest,265.5,27.2,52.7,211.7,600.0,1187.7,2197.6,2,2023-11-06,0,DEMO DATA,1,1,5,3
TG-011581,Assam,Golaghat,26.51615,95.71709,457.7,33.56,81.9,Rocky/Gravelly,Sparse Forest,1970.3,663.4,10.9,30.0,69.3,106.9,173.4,1,2016-04-24,0,DEMO DATA,1,11,3,6
TG-009367,Manipur,Ukhrul,25.18298,94.30904,1327.1,20.95,45.0,Sandy Loam,Built-up/Urban,59.2,15.1,6.7,32.8,41.0,121.6,264.3,2,2018-05-28,0,DEMO DATA,2,40,4,2
TG-004626,Assam,Sonitpur,27.38332,95.99665,1992.3,0.0,325.3,Loam,Grassland,180.7,1874.1,17.1,56.0,173.4,294.7,456.7,0,2024-08-30,0,DEMO DATA,1,33,2,4
TG-007507,Assam,Sonitpur,27.83127,94.7577,1844.8,11.62,289.9,Laterite,Grassland,1435.6,1096.6,12.4,50.1,93.4,90.7,210.2,1,2022-08-16,0,DEMO DATA,1,33,1,4
TG-003886,Arunachal Pradesh,Lohit,28.48989,92.56636,1362.2,22.44,88.7,Laterite,Barren/Rocky,118.9,401.15,35.7,139.5,311.8,692.9,1322.3,4,2023-07-20,0,DEMO DATA,0,21,1,1
TG-011547,Nagaland,Mokokchung,26.93914,95.19959,1488.8,31.84,276.8,Clay Loam,Sparse Forest,527.7,1733.5,11.7,48.0,84.7,126.3,215.1,4,2017-10-13,0,DEMO DATA,5,24,0,6
TG-006963,Sikkim,North Sikkim,27.9153,88.76729,741.5,24.14,71.8,Rocky/Gravelly,Built-up/Urban,47.0,2575.0,8.8,39.4,71.1,179.3,366.2,6,2018-06-29,0,DEMO DATA,6,26,3,2
TG-004927,Assam,Sonitpur,26.35674,91.07603,1171.4,0.0,111.1,Loam,Agricultural Land,432.4,212.6,25.3,105.4,209.4,425.3,760.7,1,2016-12-26,0,DEMO DATA,1,33,2,0
TG-008831,Sikkim,South Sikkim,28.07746,88.42032,1396.7,40.55,137.5,Clay Loam,Sparse Forest,219.9,1737.7,12.0,48.4,95.8,261.7,338.9,1,2023-10-22,0,DEMO DATA,6,35,0,6
TG-003541,Mizoram,Serchhip,22.36031,93.07259,1183.2,36.36,293.1,Laterite,Dense Forest,7.8,586.1,6.4,36.7,125.8,284.2,446.2,2,2019-08-07,0,DEMO DATA,4,32,1,3
TG-009115,Manipur,Senapati,23.98776,94.31163,1378.4,35.29,86.6,Silty Clay,Agricultural Land,181.8,23.3,14.2,62.0,131.0,259.5,383.4,4,2017-01-29,0,DEMO DATA,2,30,5,0
TG-010695,Mizoram,Lunglei,24.41397,93.07954,1993.2,27.15,315.0,Sandy Loam,Built-up/Urban,43.7,238.0,24.0,82.7,188.1,325.5,665.4,8,2022-03-21,0,DEMO DATA,4,23,4,2
TG-003024,Arunachal Pradesh,Tawang,28.95189,96.03619,2303.6,36.02,34.8,Sandy Loam,Dense Forest,335.6,714.1,9.7,32.2,83.3,178.3,272.0,1,2025-09-08,0,DEMO DATA,0,38,4,3
TG-005817,Arunachal Pradesh,West Kameng,27.8916,95.33817,1728.8,28.4,312.0,Sandy Loam,Agricultural Land,41.4,98.2,57.6,221.4,600.0,1200.0,2200.0,2,2018-04-26,1,DEMO DATA,0,43,4,0
TG-006896,Assam,Nagaon,24.57343,93.7317,1352.4,8.83,41.3,Clay Loam,Sparse Forest,214.9,94.9,12.5,30.1,72.3,134.8,171.2,1,2024-08-30,0,DEMO DATA,1,25,0,6
TG-002978,Nagaland,Zunheboto,25.58631,95.22753,2252.9,32.38,135.7,Rocky/Gravelly,Built-up/Urban,595.2,1709.5,12.2,50.6,129.5,325.3,390.5,4,2018-07-17,0,DEMO DATA,5,49,3,2
TG-000128,Arunachal Pradesh,Papum Pare,27.34741,96.58615,631.6,25.67,284.4,Silty Clay,Dense Forest,465.2,451.7,15.0,56.1,175.5,339.6,569.9,2,2015-09-16,0,DEMO DATA,0,27,5,3
TG-002802,Arunachal Pradesh,West Kameng,27.02874,96.89428,2957.0,7.09,140.0,Laterite,Built-up/Urban,444.6,137.0,14.1,26.7,76.9,204.3,285.2,1,2018-05-15,0,DEMO DATA,0,43,1,2
TG-007939,Manipur,Churachandpur,25.41508,94.75543,1279.6,10.34,52.4,Rocky/Gravelly,Barren/Rocky,309.0,159.9,3.6,13.2,22.7,0.0,39.7,1,2020-08-07,0,DEMO DATA,2,4,3,1
TG-007477,Nagaland,Tuensang,25.78777,93.39584,1585.7,54.03,316.8,Sandy Loam,Shrubland,407.8,173.3,5.0,25.0,59.6,117.8,188.8,4,2016-11-13,1,DEMO DATA,5,39,4,5
TG-001471,Manipur,Imphal East,24.54377,94.04854,2006.6,32.04,263.0,Sandy Loam,Sparse Forest,193.1,2257.8,8.6,36.0,92.2,238.3,433.3,3,2020-12-05,0,DEMO DATA,2,13,4,6
TG-007622,Assam,Dima Hasao,24.58976,89.73409,1236.2,13.05,247.8,Clay Loam,Dense Forest,382.3,315.8,16.8,64.3,148.2,289.2,361.1,2,2023-07-02,0,DEMO DATA,1,7,0,3
TG-004108,Manipur,Imphal West,24.93859,94.00831,973.8,25.41,81.8,Sandy Loam,Dense Forest,56.0,1383.6,12.1,42.1,130.4,251.0,516.9,2,2024-07-17,0,DEMO DATA,2,14,4,3
TG-000126,Meghalaya,South Garo Hills,25.90148,91.76172,1260.5,50.66,315.0,Clay Loam,Dense Forest,81.6,427.4,68.1,172.9,330.9,774.2,1206.2,5,2021-09-30,1,DEMO DATA,3,34,0,3
TG-011697,Assam,Golaghat,26.0936,92.85806,1434.9,6.9,273.3,Clay Loam,Agricultural Land,291.6,27.7,3.4,15.5,30.7,56.2,94.2,4,2024-02-10,0,DEMO DATA,1,11,0,0
TG-010921,Mizoram,Champhai,22.07633,92.82974,710.6,30.33,95.1,Sandy Loam,Grassland,327.7,379.6,41.3,105.5,335.2,622.4,816.0,4,2020-12-14,0,DEMO DATA,4,2,4,4
TG-006767,Assam,Cachar,27.46617,91.31173,524.4,16.79,344.7,Clay Loam,Dense Forest,97.6,102.8,26.7,95.5,189.4,416.3,585.6,2,2019-11-17,0,DEMO DATA,1,1,0,3
TG-011687,Assam,Kamrup,26.80522,91.09769,395.3,16.36,27.4,Rocky/Gravelly,Dense Forest,1061.9,599.8,19.5,70.4,204.0,381.0,652.9,2,2022-07-04,0,DEMO DATA,1,16,3,3
TG-009336,Assam,Dima Hasao,25.51689,95.66434,1152.1,31.69,90.3,Silty Clay,Built-up/Urban,294.0,255.4,3.1,8.3,14.6,1.5,0.0,3,2015-02-24,0,DEMO DATA,1,7,5,2
TG-007940,Arunachal Pradesh,West Kameng,28.49962,96.65572,1067.0,48.43,205.0,Sandy Loam,Sparse Forest,409.4,1942.1,36.8,124.9,371.0,896.2,1785.6,7,2025-05-15,1,DEMO DATA,0,43,4,6
TG-004221,Arunachal Pradesh,Papum Pare,29.23214,96.89956,1503.2,23.14,301.5,Laterite,Sparse Forest,238.4,674.5,19.9,60.6,194.3,439.4,802.0,1,2018-01-01,0,DEMO DATA,0,27,1,6
TG-004536,Nagaland,Dimapur,26.54184,95.47285,1530.2,22.69,244.1,Sandy Loam,Dense Forest,70.9,160.3,28.3,128.3,247.2,515.4,1087.4,3,2015-07-14,0,DEMO DATA,5,8,4,3
TG-009495,Nagaland,Tuensang,25.80747,93.63596,3141.9,30.22,77.3,Clay Loam,Dense Forest,466.5,67.7,6.6,4.8,12.2,29.2,142.8,0,2015-03-19,0,DEMO DATA,5,39,0,3
TG-001704,Arunachal Pradesh,Papum Pare,28.11035,92.35063,912.2,26.335,102.8,Sandy Loam,Agricultural Land,554.8,128.0,7.6,23.8,70.0,145.1,221.1,2,2020-11-14,0,DEMO DATA,0,27,4,0
TG-004991,Meghalaya,East Khasi Hills,25.41148,90.0368,3221.1,30.44,193.7,Loam,Built-up/Urban,19.5,33.2,11.5,45.2,120.9,231.3,354.0,3,2017-04-19,0,DEMO DATA,3,9,2,2
TG-005988,Assam,Nagaon,26.17789,94.03021,2114.6,0.0,14.5,Loam,Built-up/Urban,111.1,84.9,14.4,53.2,68.9,112.4,132.6,0,2021-05-12,0,DEMO DATA,1,25,2,2
TG-001018,Tripura,West Tripura,23.9403,92.21475,1152.4,11.47,84.5,Loam,Built-up/Urban,453.2,76.4,14.9,36.3,123.0,223.2,348.2,2,2018-10-11,0,DEMO DATA,7,47,2,2
TG-000471,Manipur,Imphal West,24.75319,93.39718,2327.6,26.8,42.2,Laterite,Grassland,593.6,649.2,2.2,44.8,0.0,0.0,0.0,0,2015-01-17,0,DEMO DATA,2,14,1,4
TG-002843,Assam,Sonitpur,26.92035,93.66616,1475.9,29.88,265.1,Rocky/Gravelly,Agricultural Land,393.1,35.3,37.9,123.6,349.8,555.7,1109.2,2,2023-07-19,1,DEMO DATA,1,33,3,0
TG-011796,Assam,Golaghat,26.12724,94.15561,1552.0,0.0,143.2,Sandy Loam,Dense Forest,537.9,197.2,8.9,25.5,68.3,127.9,225.1,0,2016-02-21,0,DEMO DATA,1,11,4,3
TG-001588,Assam,Golaghat,25.14819,94.94249,786.0,28.12,140.5,Loam,Built-up/Urban,1129.8,641.2,6.4,19.6,35.8,93.5,195.4,2,2018-01-28,0,DEMO DATA,1,11,2,2
TG-009610,Nagaland,Mokokchung,26.68923,93.33733,2249.9,33.79,244.0,Rocky/Gravelly,Built-up/Urban,437.7,389.3,5.5,21.9,56.5,96.0,140.0,2,2017-02-02,0,DEMO DATA,5,24,3,2
TG-000999,Arunachal Pradesh,Changlang,28.96839,94.35712,1722.5,29.27,240.6,Laterite,Sparse Forest,62.0,527.8,31.2,93.3,243.4,588.0,776.4,3,2021-03-30,0,DEMO DATA,0,3,1,6
TG-003531,Manipur,Tamenglong,24.58217,93.17266,2960.9,23.75,261.8,Sandy Loam,Built-up/Urban,699.9,955.3,12.1,32.2,107.7,239.4,314.6,1,2017-01-10,0,DEMO DATA,2,37,4,2
TG-006898,Assam,Golaghat,27.84977,95.66939,1488.4,25.22,38.4,Laterite,Dense Forest,401.1,626.0,15.7,69.3,186.9,372.3,683.4,3,2023-12-13,0,DEMO DATA,1,11,1,3
TG-004628,Meghalaya,West Khasi Hills,25.28229,90.08004,1965.9,27.84,119.9,Sandy Loam,Agricultural Land,275.9,145.7,45.6,170.8,482.5,1016.0,1255.0,1,2015-09-09,1,DEMO DATA,3,44,4,0
TG-003299,Mizoram,Champhai,23.38059,92.77121,1513.2,29.28,293.6,Loam,Built-up/Urban,253.2,641.8,19.3,43.0,141.0,322.5,457.1,1,2018-04-27,0,DEMO DATA,4,2,2,2
TG-007413,Assam,Dibrugarh,25.84653,91.62417,1472.9,0.0,308.7,Rocky/Gravelly,Dense Forest,649.9,417.3,1.4,8.3,21.1,10.4,0.0,0,2020-12-19,0,DEMO DATA,1,6,3,3
TG-001244,Assam,Dibrugarh,26.80932,90.09608,1849.1,2.6,281.5,Rocky/Gravelly,Barren/Rocky,567.5,1257.0,4.4,24.5,44.7,121.6,267.6,1,2017-10-05,0,DEMO DATA,1,6,3,1
TG-010282,Nagaland,Dimapur,25.72853,93.9972,1597.2,33.09,17.1,Silty Clay,Built-up/Urban,344.6,281.1,13.5,52.6,132.7,357.7,630.9,4,2015-06-25,0,DEMO DATA,5,8,5,2
TG-002020,Meghalaya,West Khasi Hills,25.38054,91.15159,1456.4,48.42,301.7,Sandy Loam,Dense Forest,442.5,740.5,11.6,52.7,109.3,232.1,310.3,2,2015-03-24,0,DEMO DATA,3,44,4,3
TG-010319,Arunachal Pradesh,Changlang,27.12909,94.6382,310.1,48.31,6.2,Silty Clay,Dense Forest,622.4,10.7,4.3,10.9,15.5,24.4,14.8,3,2015-11-29,0,DEMO DATA,0,3,5,3
TG-007494,Meghalaya,West Garo Hills,25.0143,92.07695,2294.0,11.93,32.7,Clay Loam,Agricultural Land,261.5,25.5,57.6,224.1,579.6,954.2,1303.4,4,2025-12-20,0,DEMO DATA,3,42,0,0
TG-010384,Sikkim,South Sikkim,27.91153,88.57947,2983.9,39.7,95.9,Silty Clay,Dense Forest,589.4,108.0,28.2,98.4,193.7,329.0,654.4,7,2020-12-13,0,DEMO DATA,6,35,5,3
TG-002165,Manipur,Churachandpur,25.18759,94.11949,936.3,29.28,312.1,Clay Loam,Sparse Forest,220.7,229.2,1.9,0.0,27.8,47.0,43.3,2,2024-10-02,0,DEMO DATA,2,4,0,6
TG-007724,Tripura,Khowai,24.07919,91.77402,1154.6,18.66,282.5,Sandy Loam,Built-up/Urban,12.2,122.8,12.8,52.5,103.1,257.3,493.1,2,2024-11-20,0,DEMO DATA,7,18,4,2
TG-006810,Assam,Nagaon,27.34282,90.86482,1256.8,7.97,106.1,Clay Loam,Grassland,628.6,912.8,16.9,80.9,186.3,447.7,762.8,1,2020-08-07,1,DEMO DATA,1,25,0,4
TG-008034,Meghalaya,Jaintia Hills,25.30866,92.04088,161.0,4.09,194.1,Rocky/Gravelly,Dense Forest,382.9,128.6,33.9,137.2,298.6,600.9,811.8,0,2025-12-22,0,DEMO DATA,3,15,3,3
TG-002188,Meghalaya,West Khasi Hills,25.50725,91.58605,1054.9,27.84,54.3,Clay Loam,Dense Forest,1000.8,136.2,20.5,87.5,219.2,362.9,705.9,4,2016-05-02,0,DEMO DATA,3,44,0,3
TG-008432,Manipur,Ukhrul,25.64114,93.93622,1284.6,39.43,230.2,Clay Loam,Agricultural Land,733.1,623.3,13.5,36.9,92.7,200.3,424.5,5,2023-06-04,1,DEMO DATA,2,40,0,0
TG-006809,Arunachal Pradesh,Lower Subansiri,28.75494,95.5471,1714.3,40.47,342.8,Rocky/Gravelly,Dense Forest,210.4,348.9,19.0,63.3,174.8,352.0,628.0,4,2019-07-25,0,DEMO DATA,0,22,3,3
TG-002333,Arunachal Pradesh,Papum Pare,27.90711,93.31617,1639.8,3.8,350.6,Laterite,Dense Forest,717.9,313.6,21.2,58.2,132.8,349.4,461.5,1,2015-09-24,0,DEMO DATA,0,27,1,3
TG-008891,Nagaland,Mokokchung,25.81356,95.63297,1896.2,18.54,62.7,Clay Loam,Shrubland,76.8,120.0,5.9,6.6,31.5,51.8,62.7,1,2023-02-03,0,DEMO DATA,5,24,0,5
