record_id,state,district,latitude,longitude,elevation_m,slope_deg,aspect_deg,soil_type,land_cover,distance_to_road_m,distance_to_river_m,rainfall_1h_mm,rainfall_6h_mm,rainfall_24h_mm,rainfall_3d_mm,rainfall_7d_mm,historical_landslide_count_5km,date,landslide_probability_true,landslide_occurred,data_source
TG-006166,Nagaland,Wokha,26.53026,95.54591,1617.9,19.7,73.3,Silty Clay,Built-up/Urban,595.6,235.6,20.7,50.6,132.7,246.6,352.7,2,30-08-2019,0.0353,0,DEMO DATA
TG-006167,Meghalaya,East Khasi Hills,26.00367,90.56247,345.8,34.02,298,Sandy Loam,Grassland,92.6,935.5,61,255.5,600,1196.7,1739.8,5,26-06-2025,0.9606,1,DEMO DATA
TG-006168,Arunachal Pradesh,Changlang,28.29719,93.72733,1129.5,30.5,123.8,Rocky/Gravelly,Built-up/Urban,491.8,302.9,1.5,11,19.8,15.7,18.3,1,04-02-2023,0.0232,0,DEMO DATA
TG-006169,Nagaland,Zunheboto,25.23375,94.70096,1326.5,27.67,341.3,Sandy Loam,Dense Forest,315.6,19.8,8.2,42.2,108.4,264.9,438.4,3,06-10-2019,0.0316,0,DEMO DATA
TG-006170,Arunachal Pradesh,West Siang,27.87395,95.53804,2408.8,18.11,101.8,Rocky/Gravelly,Barren/Rocky,1352.6,210.9,6.7,37.8,88.4,197,436.1,2,19-11-2017,0.0397,0,DEMO DATA
TG-006171,Arunachal Pradesh,Upper Siang,28.45855,93.608,1894.6,50.46,160.1,Clay Loam,Sparse Forest,184.9,189.8,18.6,45.2,115.8,211,276.5,2,23-09-2024,0.0859,0,DEMO DATA
TG-006172,Mizoram,Serchhip,22.66865,93.14446,2304.3,19.55,354.2,Loam,Sparse Forest,26.5,1666.4,30.8,113.5,258,464.8,759.7,3,24-11-2022,0.0626,0,DEMO DATA
TG-006173,Meghalaya,Jaintia Hills,25.77003,92.4531,2666,22.39,103.2,Loam,Shrubland,175.3,682.7,34.6,143.4,311.8,784.2,1141.7,2,18-06-2016,0.1362,0,DEMO DATA
TG-006174,Assam,Karbi Anglong,25.30365,95.19246,1510.9,29.52,129.2,Silty Clay,Grassland,159.3,,13.2,33,63.1,143.1,249,2,18-09-2017,0.0331,0,DEMO DATA
TG-006175,Assam,Karbi Anglong,27.12513,90.178,2286.6,3.14,132.8,Rocky/Gravelly,Agricultural Land,867.8,1388.3,24.1,81.6,251.4,593.6,1112.6,2,27-05-2023,0.0597,0,DEMO DATA
TG-006176,Arunachal Pradesh,Changlang,28.40613,96.91112,886.4,28.3,140,Loam,Agricultural Land,32.4,29.2,18.6,80.6,164.4,388.8,580.6,2,13-08-2018,0.0593,0,DEMO DATA
TG-006177,Manipur,Senapati,24.19309,93.52486,210.1,16.14,247,Clay Loam,Sparse Forest,508.1,2170.9,32.9,135.3,326.6,570.5,795.8,2,14-10-2025,0.0756,0,DEMO DATA
TG-006178,Assam,Karbi Anglong,24.37357,94.21694,513,16.8,40.4,Sandy Loam,Agricultural Land,132.9,1062.1,37,103.5,291.7,550.4,1042.4,3,15-02-2017,0.1046,1,DEMO DATA
TG-006179,Mizoram,Kolasib,24.11842,93.01633,1378.4,13.85,107,Clay Loam,Sparse Forest,189.7,1104,3.3,18.7,58.3,82.9,202.7,1,30-04-2023,0.0099,0,DEMO DATA
TG-006180,Arunachal Pradesh,Lohit,28.60583,92.34954,837.2,,162.5,Sandy Loam,Grassland,5,834.6,7.8,24.9,89.5,193.6,286.2,3,18-01-2022,0.0807,1,DEMO DATA
TG-006181,Arunachal Pradesh,Tawang,27.4323,93.0531,1581.4,23.86,17.5,Clay Loam,Sparse Forest,36.1,72.8,19.5,71.7,242.6,527.5,1016.4,1,06-10-2017,0.0827,0,DEMO DATA
TG-006182,Mizoram,Aizawl,23.21238,93.44799,879.6,33.29,25.8,Loam,Grassland,145.9,33.1,8.2,42.8,117.5,196.3,275.1,2,17-07-2018,0.0393,0,DEMO DATA
TG-006183,Meghalaya,West Garo Hills,25.08163,90.55292,979.8,26.19,5.3,Rocky/Gravelly,Sparse Forest,720.6,232.4,11.2,33.2,95.9,236.9,536.3,1,21-04-2024,0.0338,0,DEMO DATA
TG-006184,Nagaland,Wokha,25.75525,95.64878,426.3,19.99,139,Clay Loam,Barren/Rocky,14,875.1,3.2,,12.6,63.2,131.2,3,15-07-2018,0.0261,0,DEMO DATA
TG-006185,Assam,Cachar,26.33654,91.69761,1527.3,12.56,301,Sandy Loam,Built-up/Urban,671.3,221.7,7.8,45,90.1,231.9,352.3,0,28-07-2018,0.0129,0,DEMO DATA
TG-006186,Nagaland,Zunheboto,25.84567,94.75899,1375.9,21.91,217.9,Loam,Shrubland,541.6,,23.1,104,242.2,609.1,950.4,4,22-09-2023,0.1037,0,DEMO DATA
TG-006187,Arunachal Pradesh,Lohit,28.69739,96.72994,2371.8,21.8,160.7,Sandy Loam,Shrubland,473.9,1331.4,3.9,11.7,0,0,10.5,0,26-01-2016,0.0071,0,DEMO DATA
TG-006188,Meghalaya,Ri Bhoi,25.99704,90.46505,1851,20.11,256,Laterite,Dense Forest,409.9,441,23.9,76.3,145.1,375.1,493.8,2,04-05-2020,0.0329,0,DEMO DATA
TG-006189,Mizoram,Serchhip,22.18595,92.68716,609.5,26.5,56.2,Sandy Loam,Barren/Rocky,17.6,342.1,29.2,97.7,234.1,431.3,715.8,3,11-07-2017,0.1481,0,DEMO DATA
TG-006190,Assam,Dima Hasao,25.78362,92.88668,280.2,28.07,318.3,Sandy Loam,Dense Forest,278.5,988.8,8.6,,39.5,109.4,73.7,2,24-07-2017,0.0141,0,DEMO DATA
TG-006191,Assam,Sonitpur,24.44824,95.17995,1223.1,27.21,309.4,Clay Loam,Sparse Forest,174.5,60.6,9.6,35.7,66.4,178.7,416.4,1,27-12-2021,0.0242,0,DEMO DATA
TG-006192,Meghalaya,West Garo Hills,26.02269,91.656,264.9,50.23,321.7,Silty Clay,Dense Forest,17.1,2437.2,34.6,109.8,307.2,568.8,945.2,0,08-06-2019,0.4903,1,DEMO DATA
TG-006193,Meghalaya,East Khasi Hills,25.94217,90.50401,1455.4,21.76,297.5,Loam,Sparse Forest,116.6,1288.6,40.4,129.3,360.1,586.5,833.4,2,20-06-2022,0.0951,0,DEMO DATA
TG-006194,Mizoram,Saiha,22.08968,93.3322,2658.9,42.56,342,Loam,Dense Forest,344.5,296.1,6.3,0.4,0,20.8,69.2,0,05-04-2022,0.0129,0,DEMO DATA
TG-006195,Meghalaya,Jaintia Hills,25.97858,92.38348,1090.4,25.18,358.5,Laterite,Agricultural Land,200.6,1165.9,58.5,199.4,600,1051.9,1908.8,5,06-07-2018,0.8052,1,DEMO DATA
TG-006196,Nagaland,Zunheboto,25.56773,95.45791,1245.7,13.3,52,Silty Clay,Sparse Forest,127,355.2,13.1,53.5,117.3,227.7,451.2,1,21-10-2019,0.0183,0,DEMO DATA
TG-006197,Mizoram,Saiha,24.04038,93.22126,1427.2,35.71,23.2,Rocky/Gravelly,Sparse Forest,295.8,907.9,3.6,16.6,54.3,121.5,260.8,3,30-09-2022,0.0466,0,DEMO DATA
TG-006198,Meghalaya,Ri Bhoi,25.13594,91.03831,968.6,25.5,23.9,Laterite,Dense Forest,170.9,166.3,35.5,124,299.2,515.8,778.8,4,17-07-2021,0.1548,0,DEMO DATA
TG-006199,Assam,Dima Hasao,24.40183,90.23822,327.1,4.36,252.6,Sandy Loam,Sparse Forest,396.8,,27.8,71.6,161.1,393.5,815.1,1,28-02-2025,0.0175,0,DEMO DATA
TG-006200,Assam,Dima Hasao,26.52061,93.19772,1352.1,20.03,18.4,Rocky/Gravelly,Dense Forest,406.7,151.7,25.7,90.8,188.6,359,520.2,2,18-10-2021,0.0402,0,DEMO DATA
TG-006201,Mizoram,Champhai,22.53464,92.5573,1254.1,24.67,320.1,Loam,Grassland,7.1,39.9,15.3,29.8,48.4,90.2,131.3,4,03-07-2020,0.0257,1,DEMO DATA
TG-006202,Mizoram,Champhai,23.46577,93.20479,586.2,24.88,42.8,Clay Loam,Dense Forest,332.2,129.7,7.5,33.8,132.5,219.1,453.8,1,16-04-2021,0.0228,0,DEMO DATA
TG-006203,Assam,Nagaon,24.43501,91.68156,959.3,9.18,132,Clay Loam,Sparse Forest,13.5,645.2,40.7,,408,895.8,1227.6,4,05-08-2025,0.2084,1,DEMO DATA
TG-006204,Assam,Kamrup,24.93106,93.672,308.8,14.73,144.5,Sandy Loam,Dense Forest,114,633.1,14.9,63.2,143.4,313.9,541.9,2,29-02-2024,0.0198,0,DEMO DATA
TG-006205,Sikkim,West Sikkim,27.34475,88.7888,849.3,21.78,194.1,Loam,Built-up/Urban,298.8,122.8,17.8,54.1,120.7,233.4,410.6,1,01-06-2020,0.025,0,DEMO DATA
TG-006206,Manipur,Imphal West,24.58565,93.54028,1781.9,11.79,280.7,Loam,Sparse Forest,590.9,713.3,29.6,115.5,287.2,515.5,853.1,1,28-02-2023,0.0387,0,DEMO DATA
TG-006207,Assam,Golaghat,25.88983,94.37176,919.9,10.56,331.4,Laterite,Sparse Forest,681.7,109.8,11.1,54.3,132.7,307,405.6,2,07-07-2022,0.0244,0,DEMO DATA
TG-006208,Mizoram,Champhai,24.27457,93.47649,1914.7,30.41,359.1,Laterite,Dense Forest,516.3,218.3,2.3,1.7,0,0,23.7,2,10-04-2022,0.0151,0,DEMO DATA
TG-006209,Mizoram,Serchhip,23.42491,92.54974,1321.5,12.64,345.8,Clay Loam,Sparse Forest,232,55.1,23.2,,151.9,308.4,613.6,1,12-06-2022,0.023,0,DEMO DATA
TG-006210,Nagaland,Wokha,25.27761,94.73008,1512.1,13.65,222.5,Clay Loam,Built-up/Urban,247.4,248.9,8,16.2,62.3,115.8,246.4,0,24-11-2025,0.0117,0,DEMO DATA
TG-006211,Meghalaya,South Garo Hills,25.94939,92.27573,1728.2,27.37,326.1,Laterite,Grassland,297.8,1939.3,11.4,29.1,59.6,91,223.1,3,04-07-2015,0.0315,0,DEMO DATA
TG-006212,Arunachal Pradesh,Lower Subansiri,29.36954,96.61912,,17.92,89.3,Laterite,Barren/Rocky,240.5,77.2,3.9,9.1,5.8,5.5,0,1,10-03-2016,0.017,0,DEMO DATA
TG-006213,Arunachal Pradesh,Upper Siang,26.61802,95.63881,1629.5,45.15,15.1,Silty Clay,Dense Forest,902.8,434,28.2,119.1,343.8,740.9,1423.9,4,05-02-2018,0.7571,1,DEMO DATA
TG-006214,Assam,Cachar,26.90776,95.00259,551,31.1,160.7,Rocky/Gravelly,Built-up/Urban,30.6,182.4,12.6,46.9,147.2,338.9,454.3,4,24-12-2021,0.1233,0,DEMO DATA
TG-006215,Sikkim,West Sikkim,27.34966,88.80745,1800,34.73,289.5,Rocky/Gravelly,Dense Forest,494.6,2500.6,8.6,33.8,65.1,90.1,120.2,3,09-11-2023,0.0283,0,DEMO DATA
TG-006216,Meghalaya,Ri Bhoi,25.14331,90.30496,1754.7,39.46,10.1,Silty Clay,Built-up/Urban,861.1,1367.6,20.6,69.2,121.6,245.6,427.1,2,25-03-2022,0.0689,0,DEMO DATA
TG-006217,Mizoram,Champhai,24.13817,92.27611,684.5,36.51,152.8,Rocky/Gravelly,Agricultural Land,491.9,418,19.4,76.7,182.4,405,783.7,1,26-10-2023,0.1232,0,DEMO DATA
TG-006218,Manipur,Ukhrul,24.94017,93.00754,536.8,21.58,327.8,Silty Clay,Barren/Rocky,158.6,36.1,7.8,26.9,88.1,207.9,246.7,3,23-02-2025,0.0507,0,DEMO DATA
TG-006219,Manipur,Churachandpur,25.67506,94.48302,339.4,18.05,89.1,Loam,Agricultural Land,34.3,1586.8,16.5,85,212.8,488.2,904.4,1,11-07-2021,0.0457,0,DEMO DATA
TG-006220,Assam,Golaghat,24.1234,90.07304,560.4,12.52,124.7,Clay Loam,Dense Forest,299.7,1222,0.5,3.7,8.2,36.7,105.8,0,16-08-2022,0.0045,0,DEMO DATA
TG-006221,Assam,Cachar,25.99557,90.48283,1330.6,0,273.7,Laterite,Barren/Rocky,321.2,139.3,16.2,56.1,102.9,257.9,422.3,2,07-02-2017,0.0223,0,DEMO DATA
TG-006222,Manipur,Ukhrul,23.94574,93.24571,735.8,,19,,Dense Forest,93.8,689.1,6.1,18.2,53.8,96.2,191.3,2,12-02-2017,0.0202,0,DEMO DATA
TG-006223,Sikkim,South Sikkim,27.42256,88.43717,2673.4,54.85,189.7,Loam,Dense Forest,507.3,2349.9,5.9,40.5,92.9,194.1,234.9,3,13-01-2024,0.0576,0,DEMO DATA
TG-006224,Nagaland,Zunheboto,25.87202,94.98639,503.8,11.86,326.2,Loam,Sparse Forest,299.4,47.1,6.6,18.6,69.9,103.3,87,1,21-08-2016,0.0083,0,DEMO DATA
TG-006225,Arunachal Pradesh,Tawang,28.9301,93.376,1190.6,32.3,180.3,Loam,Built-up/Urban,259.3,839.6,48.2,115.7,383.7,1031.3,1471.4,1,25-10-2023,0.5154,1,DEMO DATA
TG-006226,Mizoram,Saiha,24.45109,92.88391,1992.1,16.81,24.4,Laterite,Built-up/Urban,378.3,907.4,41,108.3,217,365.7,635.4,2,12-04-2023,0.0607,0,DEMO DATA
TG-006227,Tripura,Dhalai,24.38059,91.95013,2619.8,12.43,157.8,Rocky/Gravelly,Shrubland,25.5,117.6,48,148.5,372.9,753.1,1352.6,1,22-07-2021,0.1573,0,DEMO DATA
TG-006228,Assam,Karbi Anglong,26.59984,91.33415,870.3,31.8,10,,Agricultural Land,117.7,161.7,19.9,108.3,245.1,513.7,752.1,3,11-09-2017,0.1659,0,DEMO DATA
TG-006229,Assam,Golaghat,27.78304,94.52005,172.1,16.52,298.3,Silty Clay,Agricultural Land,328.1,945.4,28.6,81.7,187.3,397.6,638.8,1,13-02-2015,0.0414,0,DEMO DATA
TG-006230,Sikkim,South Sikkim,27.99572,88.87677,372.6,35.97,146,,Barren/Rocky,557.5,26.7,24.5,98.5,195,342.8,589.2,3,09-09-2022,0.2046,0,DEMO DATA
TG-006231,Mizoram,Kolasib,22.54466,92.33799,1206.8,30.55,356.6,Clay Loam,Dense Forest,948.1,181.7,8.7,28.9,98.9,259.1,416.1,0,09-03-2021,0.0198,0,DEMO DATA
TG-006232,Assam,Karbi Anglong,27.45776,93.17752,1665.3,12.84,70.4,Sandy Loam,Barren/Rocky,269.3,985.9,2.6,14.9,25.6,42,92.4,1,14-09-2024,0.0112,0,DEMO DATA
TG-006233,Arunachal Pradesh,Changlang,29.02528,92.09812,1840,23.54,59.4,Rocky/Gravelly,Sparse Forest,995.9,952.9,17.6,64.4,123.2,212.2,429.5,4,27-10-2021,0.0489,0,DEMO DATA
TG-006234,Assam,Cachar,25.6345,90.49073,1018,0,117.7,Sandy Loam,Agricultural Land,40,116.1,41.4,153.5,463.1,1200,1531.3,1,30-03-2017,0.1896,0,DEMO DATA
TG-006235,Meghalaya,South Garo Hills,25.37412,90.27096,2418,23.68,206,Clay Loam,Barren/Rocky,69.1,396.3,32.9,114.5,252.4,493.2,763.5,5,09-03-2019,0.2171,1,DEMO DATA
TG-006236,Meghalaya,East Khasi Hills,26.05653,90.45679,1809.7,14.82,177.1,Clay Loam,Agricultural Land,461.8,404.6,27,120.7,333.4,692.2,1199.3,2,26-08-2023,0.1296,1,DEMO DATA
TG-006237,Assam,Cachar,26.15736,93.55506,295.2,5.55,10.1,Sandy Loam,Built-up/Urban,113.1,432.3,7.8,25.6,72.6,153,196.7,1,24-01-2018,0.01,0,DEMO DATA
TG-006238,Nagaland,Kohima,26.99214,94.26601,1382.2,22.66,39.7,Clay Loam,Dense Forest,117.6,2183.8,5.3,19.2,26.6,98.8,206.2,1,07-03-2021,0.0092,0,DEMO DATA
TG-006239,Mizoram,Champhai,23.4798,93.04482,267.1,14.66,211.3,Clay Loam,Sparse Forest,1126.3,844.9,5.4,10.9,48.6,111.3,230.7,1,16-07-2021,0.0099,0,DEMO DATA
TG-006240,Nagaland,Kohima,26.55431,95.59903,,7.25,356.1,Loam,Dense Forest,73.3,1040.1,19,73.4,162,317.2,510.3,1,10-11-2025,0.0109,0,DEMO DATA
TG-006241,Arunachal Pradesh,Upper Siang,29.30822,94.06557,1181,38.25,244.9,Sandy Loam,Dense Forest,464.5,159,16.6,77.2,128.7,268.6,564.2,2,07-06-2023,0.045,0,DEMO DATA
TG-006242,Assam,Karbi Anglong,24.42771,94.54752,1868,27.04,93.2,Laterite,Dense Forest,1170.8,192.1,1.5,9.7,20.2,79.8,100.3,2,19-10-2019,0.0149,0,DEMO DATA
TG-006243,Mizoram,Lunglei,24.03903,92.83534,1429.9,22.83,352.6,Laterite,Dense Forest,163.4,24.1,29.3,121.3,231.5,426.4,590.4,3,07-01-2016,0.0691,0,DEMO DATA
TG-006244,Arunachal Pradesh,Papum Pare,27.45929,97.39612,1206.2,2.06,230.9,Laterite,Built-up/Urban,314.7,78.3,5.7,37.7,81.3,215.6,384.6,0,25-05-2020,0.0111,0,DEMO DATA
TG-006245,Manipur,Ukhrul,25.28675,94.5868,1066.2,12.32,251.8,Sandy Loam,Barren/Rocky,92.5,1571.2,5.3,16,32.4,91.8,77.8,2,30-12-2024,0.0141,0,DEMO DATA
TG-006246,Mizoram,Kolasib,24.45556,92.42275,1047.2,55.36,243.1,Sandy Loam,Sparse Forest,958.6,1023.9,13.5,51.3,139.5,285.2,423.3,5,22-12-2018,0.1654,0,DEMO DATA
TG-006247,Assam,Karbi Anglong,24.43333,90.57836,891.1,18.47,100.6,Clay Loam,Barren/Rocky,121.9,1367.1,26.3,,172.8,258.7,490.4,2,14-10-2018,0.0502,0,DEMO DATA
TG-006248,Arunachal Pradesh,Lower Subansiri,28.62958,95.26319,2179.9,25.08,355.4,Sandy Loam,Sparse Forest,362.5,708.9,42.8,117.3,270.9,629.7,1172.2,0,11-06-2022,0.0873,0,DEMO DATA
TG-006249,Arunachal Pradesh,Lohit,26.83227,96.21411,866.6,9.52,271.9,Loam,Shrubland,709.7,467,20.2,,238.8,557.7,857.1,4,08-06-2015,0.058,0,DEMO DATA
TG-006250,Mizoram,Serchhip,24.12697,92.94016,1352.2,24.83,210.9,Laterite,Agricultural Land,26.8,130.2,55.2,,442.1,1045.6,1889.9,5,19-07-2019,0.6731,1,DEMO DATA
TG-006251,Meghalaya,Ri Bhoi,25.96834,91.5398,1420.1,11.8,181,Rocky/Gravelly,Sparse Forest,405.2,146.5,19.8,62.9,179,429.2,629.7,0,24-12-2019,0.0289,0,DEMO DATA
TG-006252,Arunachal Pradesh,Papum Pare,26.9798,92.05677,392.9,40.63,317.9,Silty Clay,Agricultural Land,5,99.7,12.2,27.2,68.5,173.8,284.6,4,17-03-2024,0.0873,0,DEMO DATA
TG-006253,Manipur,Imphal West,25.59519,94.2983,568.1,10.78,158.9,Sandy Loam,Sparse Forest,2613.7,237.4,9.4,25.3,47.2,80.9,71.3,2,22-05-2021,0.0079,0,DEMO DATA
TG-006254,Manipur,Tamenglong,24.45193,94.19883,1569.5,26.04,229.6,Laterite,Sparse Forest,252.4,371.1,5.8,21,62.9,141.1,241.5,1,23-12-2025,0.0228,0,DEMO DATA
TG-006255,Arunachal Pradesh,Lohit,27.99552,92.75897,2168.3,28.98,152.9,Loam,Grassland,273.8,108,11,38.6,92.7,178.1,203.2,3,18-05-2022,0.0341,0,DEMO DATA
TG-006256,Assam,Nagaon,25.14545,91.46814,,13.6,316.6,Clay Loam,Sparse Forest,441.6,127.4,40.9,169.6,389.5,853.4,1381.3,4,17-03-2019,0.2262,1,DEMO DATA
TG-006257,Meghalaya,West Garo Hills,25.71053,90.522,1405.8,39.65,287.1,Silty Clay,Shrubland,1432.5,340.1,25,69.3,159.4,218.2,390.6,0,10-10-2018,0.0448,0,DEMO DATA
TG-006258,Meghalaya,West Khasi Hills,25.47239,92.79013,2461.9,15.94,158,Clay Loam,Dense Forest,345.6,2472.1,7.8,48.1,159.4,274.2,497.9,2,05-12-2016,0.0192,0,DEMO DATA
TG-006259,Arunachal Pradesh,Lower Subansiri,28.86604,96.50067,1736,19.44,25.1,Laterite,Grassland,190,271.2,40.2,149.8,462,845.1,1603.9,1,23-03-2022,0.2906,0,DEMO DATA
TG-006260,Nagaland,Dimapur,25.78182,95.24938,973.9,17.56,67.6,Laterite,Sparse Forest,449.9,1005.6,7.1,27.7,75.4,192.5,224.4,1,19-11-2016,0.0167,0,DEMO DATA
TG-006261,Nagaland,Tuensang,25.86866,94.74488,1313.7,25.45,259.4,Silty Clay,Barren/Rocky,151.4,69.9,6.7,12.6,28.5,72.3,181.8,1,25-10-2019,0.0264,0,DEMO DATA
TG-006262,Mizoram,Serchhip,22.70432,92.63492,4048.7,24.07,39,Laterite,Sparse Forest,202.8,293.2,12.5,48.3,111.8,276.7,377.1,6,20-01-2018,0.0828,0,DEMO DATA
TG-006263,Nagaland,Dimapur,26.90662,94.4326,1286.4,30.87,264.5,Silty Clay,Sparse Forest,195.6,294.6,32.8,138.8,408.2,670.2,1071.2,2,08-08-2018,0.418,0,DEMO DATA
TG-006264,Tripura,South Tripura,23.68295,91.92703,1638.2,28.7,282.6,Silty Clay,Grassland,1140.6,612,11.1,61.5,114.7,205.6,366.9,2,21-09-2019,0.0373,0,DEMO DATA
TG-006265,Mizoram,Champhai,23.56175,93.15916,2344.5,23.51,17.4,Clay Loam,Dense Forest,15.5,2079.9,12.3,25.1,90.5,226,458.5,1,29-11-2022,0.0168,0,DEMO DATA
TG-006266,Mizoram,Kolasib,23.71535,92.79713,2152.5,26.39,170,Laterite,Dense Forest,532.5,907.8,37,106.4,295.7,551.8,961.7,2,26-03-2017,0.1226,1,DEMO DATA
TG-006267,Arunachal Pradesh,West Siang,26.85712,92.437,1570.6,43.26,271.1,Silty Clay,Dense Forest,126.4,1836.3,11.2,38,93.4,130.5,130.2,3,27-05-2015,0.0433,0,DEMO DATA
TG-006268,Arunachal Pradesh,West Kameng,27.57546,95.62646,1492.6,25.58,343.6,Silty Clay,Barren/Rocky,317.5,1307.9,24.6,86.5,237.4,462.2,735,2,18-04-2018,0.128,0,DEMO DATA
TG-006269,Nagaland,Zunheboto,25.7901,95.39074,1130.8,37.48,149.2,Laterite,Sparse Forest,719.8,1396.2,13,33.4,63.9,149.6,307.9,3,16-05-2025,0.0479,0,DEMO DATA
TG-006270,Nagaland,Dimapur,26.50174,94.82223,,30.55,123.7,Sandy Loam,Barren/Rocky,266.6,231.6,2.6,12.6,29.5,87.7,146.6,2,31-03-2016,0.0342,0,DEMO DATA
TG-006271,Meghalaya,West Garo Hills,25.37736,91.84007,1344.3,16.29,251.8,Clay Loam,Dense Forest,1808.9,1050.2,30.6,102.6,323.9,816.8,1467.4,4,14-02-2023,0.1349,1,DEMO DATA
TG-006272,Arunachal Pradesh,Papum Pare,27.92402,95.06516,381.5,2.35,195.7,Clay Loam,Agricultural Land,994.3,8.8,2.3,5.6,24.6,17.4,0,0,23-10-2021,0.0045,0,DEMO DATA
TG-006273,Arunachal Pradesh,Lohit,29.38919,92.05874,1569.4,36.8,74.1,Clay Loam,Dense Forest,92.9,8.1,14.7,51.5,105.1,214.6,354.2,2,24-09-2022,0.0391,0,DEMO DATA
TG-006274,Mizoram,Saiha,24.38126,92.57633,1899.3,20.31,305.7,Clay Loam,Sparse Forest,58.2,531.7,22,83.9,175.4,394.1,661.8,1,26-06-2016,0.0391,0,DEMO DATA
TG-006275,Arunachal Pradesh,West Kameng,28.91071,93.51424,1258.8,12.93,187,Loam,Built-up/Urban,616.6,1182.9,29.5,,157.4,316.5,591.1,0,22-10-2022,0.0173,0,DEMO DATA
TG-006276,Sikkim,East Sikkim,27.22409,88.80659,2072.5,43,252,Loam,Barren/Rocky,116.6,224.9,42.8,173,397.1,838.2,1587.7,2,16-10-2022,0.8774,0,DEMO DATA
TG-006277,Meghalaya,Ri Bhoi,25.60695,92.35071,1760.8,23.64,30.8,Loam,Dense Forest,248.4,220.1,9.4,43.1,100.5,311,545.9,2,03-01-2020,0.0218,0,DEMO DATA
TG-006278,Assam,Dibrugarh,27.23212,95.94425,770.5,0.63,341,Silty Clay,Sparse Forest,44.6,218.2,7.8,22.8,41.1,69.7,133.5,2,14-03-2022,0.0073,0,DEMO DATA
TG-006279,Assam,Kamrup,26.85146,90.58559,20,14.38,224.3,Sandy Loam,Agricultural Land,38.8,571.7,42.2,155.5,343.2,586.6,878.8,3,11-04-2024,0.1175,0,DEMO DATA
TG-006280,Nagaland,Kohima,25.80281,93.74307,1261.5,19.12,329.8,Rocky/Gravelly,Built-up/Urban,32.1,402.9,9.4,31.8,84.8,145.5,211.1,0,25-07-2023,0.0204,0,DEMO DATA
TG-006281,Assam,Dibrugarh,27.81372,95.6061,2035.8,4.08,158.6,Silty Clay,Barren/Rocky,86.6,501.2,9.1,34.1,83.4,231.7,393.3,2,30-07-2023,0.0216,0,DEMO DATA
TG-006282,Manipur,Imphal West,24.30335,93.57952,1722,27.67,229.7,Loam,Dense Forest,205.5,18.2,9.2,47.8,148.2,353.6,602.6,1,01-04-2015,0.0279,0,DEMO DATA
TG-006283,Meghalaya,Jaintia Hills,25.61802,91.1395,2510.5,26.17,79.7,Loam,Grassland,224.3,988.7,17.5,76.5,230,505.9,736.9,5,04-08-2016,0.1344,0,DEMO DATA
TG-006284,Arunachal Pradesh,Changlang,26.73249,95.31989,2629.1,36.77,191,Loam,Sparse Forest,127.9,218.8,5.8,18.5,48.4,103.5,166.5,1,22-10-2015,0.0229,1,DEMO DATA
TG-006285,Arunachal Pradesh,Changlang,27.45174,96.83154,2455.3,25.83,251.3,Rocky/Gravelly,Grassland,645.9,94.3,21.4,83,281.6,531.8,990.5,0,07-04-2021,0.1214,0,DEMO DATA
TG-006286,Mizoram,Champhai,23.77711,92.52871,1037.3,30.53,343.5,Rocky/Gravelly,Sparse Forest,454.6,197.6,17.2,54.5,134.5,335.6,493.5,0,21-08-2023,0.0443,0,DEMO DATA
TG-006287,Manipur,Imphal West,25.3995,93.03788,626.7,32.79,341.9,Silty Clay,Dense Forest,65,517.7,13.1,39.5,68.1,147.4,207.3,5,23-12-2016,0.0452,0,DEMO DATA
TG-006288,Nagaland,Mokokchung,25.30187,93.98394,1222.5,25.65,342.6,Sandy Loam,Sparse Forest,1617.5,69.8,29.4,93,270,455.3,689.5,2,14-11-2021,0.0755,0,DEMO DATA
TG-006289,Assam,Karbi Anglong,26.6532,93.56948,1895.9,23.78,335.8,Clay Loam,Agricultural Land,298,1237.7,7.4,20.6,85.7,174.5,222.7,1,10-09-2023,0.022,0,DEMO DATA
TG-006290,Assam,Cachar,27.56559,90.49901,853,0,265,Silty Clay,Dense Forest,307.4,1222.6,14.5,65.8,110.3,196.9,239.2,0,06-12-2015,0.0052,0,DEMO DATA
TG-006291,Tripura,South Tripura,23.92416,91.95533,873.8,11.93,249.6,Clay Loam,Built-up/Urban,129.2,247.9,20.7,48.8,115,207.7,339.1,1,30-11-2018,0.0192,0,DEMO DATA
TG-006292,Sikkim,South Sikkim,27.59452,88.36845,1569.8,30.91,42.1,Laterite,Sparse Forest,288.2,1229.8,21.2,67.2,144.1,334.1,522.6,0,29-04-2022,0.0417,0,DEMO DATA
TG-006293,Meghalaya,East Khasi Hills,25.5813,92.06499,1424.2,28.77,86.7,Clay Loam,Grassland,838.3,335.9,31.1,98.5,317.7,691,1409.8,3,25-07-2016,0.3038,1,DEMO DATA
TG-006294,Arunachal Pradesh,Upper Siang,28.85626,97.05158,1409.3,9.06,327.9,Laterite,Built-up/Urban,827.8,743.6,29.2,108,248,561,933.2,2,10-02-2018,0.0676,0,DEMO DATA
TG-006295,Assam,Sonitpur,26.99915,92.59493,1197.5,33.6,314.7,Sandy Loam,Built-up/Urban,80.3,291.7,7.5,20.2,64.4,197.8,409.5,2,11-03-2022,0.0424,0,DEMO DATA
